claim_number,age_of_driver,safety_rating,annual_income,high_education,address_change,zip_code,past_num_of_claims,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported,claim_year,claim_month,claim_day,gender_M,marital_status_1,property_status_Rent,claim_day_of_week_Monday,claim_day_of_week_Saturday,claim_day_of_week_Sunday,claim_day_of_week_Thursday,claim_day_of_week_Tuesday,claim_day_of_week_Wednesday,accident_site_Local,accident_site_Parking Lot,witness_present_1,channel_Online,channel_Phone,vehicle_category_Large,vehicle_category_Medium,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white
108034560.0,54.0,67.0,63817.6,1.0,1.0,15035.0,0.0,82.0,0.0,4.0,19814.10515,17388.80061,3453.552316,1000.0,840.95,3.731962714,1.0,0.0,2023.0,2.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
108967680.0,29.0,93.0,53870.4,0.0,1.0,50038.0,0.0,17.0,1.0,3.0,32219.53212,11235.12687,4878.021054,500.0,951.56,3.686829096,9.0,0.0,2024.0,12.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
109278720.0,26.0,87.0,52137.6,1.0,0.0,50028.0,1.0,95.0,0.0,3.0,35074.44344,15170.48173,4690.11029,1000.0,840.95,5.13679343,3.0,1.0,2023.0,5.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109403136.0,46.0,71.0,61236.8,1.0,0.0,20106.0,0.0,94.0,1.0,5.0,18776.65731,29972.40144,5064.294626,1000.0,1722.5,4.044818096,3.0,0.0,2024.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109569024.0,22.0,76.0,49451.2,0.0,1.0,20113.0,3.0,7.0,1.0,8.0,34032.86732,23153.52356,5678.713859,2000.0,1453.61,3.550135863,6.0,0.0,2024.0,2.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109693440.0,31.0,67.0,54934.4,0.0,1.0,85013.0,0.0,35.0,0.0,5.0,63134.50891,24412.71009,6693.393938,1000.0,1248.05,4.606475318,3.0,1.0,2023.0,10.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
109900800.0,21.0,68.0,48708.8,1.0,0.0,85014.0,0.0,91.0,1.0,0.0,18455.52232,21430.32054,9141.32263,1000.0,1235.14,3.865913902,7.0,0.0,2023.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
110170368.0,26.0,71.0,52120.0,0.0,1.0,20138.0,3.0,48.0,1.0,7.0,9131.510448,13068.94449,6431.865736,1000.0,1436.79,4.591628634,3.0,1.0,2024.0,2.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110688768.0,30.0,93.0,54414.4,1.0,1.0,50035.0,0.0,86.0,0.0,2.0,24833.75949,7524.524679,6291.749601,1000.0,1361.45,4.100476297,0.0,1.0,2023.0,5.0,21.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
111103488.0,24.0,82.0,111603.2,1.0,0.0,15050.0,0.0,19.0,1.0,8.0,27449.75057,4303.908933,7436.109548,500.0,1564.43,2.923831217,3.0,0.0,2023.0,3.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112285440.0,26.0,87.0,111603.2,1.0,1.0,20165.0,0.0,89.0,0.0,6.0,22474.36734,8347.373576,2124.971794,2000.0,1453.61,4.970060139,2.0,0.0,2023.0,2.0,11.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
113239296.0,50.0,80.0,62579.2,0.0,1.0,80018.0,0.0,68.0,1.0,6.0,10755.51155,20232.77598,3197.584647,500.0,1533.71,4.21341183,4.0,0.0,2023.0,3.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
113591808.0,29.0,93.0,111603.2,1.0,1.0,80014.0,0.0,1.0,1.0,4.0,28372.36552,29003.03254,6952.802197,1000.0,1361.45,3.821300962,2.0,0.0,2024.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114234624.0,29.0,64.0,53864.0,1.0,0.0,80021.0,2.0,87.0,1.0,6.0,29744.13055,36236.92232,6018.267664,1000.0,1235.14,4.157142196,6.0,1.0,2023.0,5.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
114918912.0,44.0,81.0,60560.0,0.0,0.0,50035.0,0.0,41.0,0.0,7.0,20725.98147,24526.23279,5081.331399,500.0,1093.83,3.931863709,2.0,0.0,2023.0,1.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115022592.0,27.0,78.0,52731.2,0.0,1.0,20111.0,0.0,70.0,1.0,2.0,8522.553957,43419.69372,3272.950405,1000.0,1361.45,4.236358577,4.0,1.0,2023.0,9.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
115312896.0,38.0,87.0,58182.4,1.0,1.0,50008.0,0.0,55.0,0.0,2.0,49845.55224,26045.77668,4953.959879,500.0,944.03,4.45807308,4.0,0.0,2024.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
116681472.0,23.0,81.0,50187.2,0.0,1.0,80019.0,0.0,7.0,0.0,4.0,19204.21719,12042.95943,8696.930792,1000.0,1331.94,3.670881016,4.0,1.0,2023.0,11.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
117365760.0,27.0,64.0,52731.2,0.0,0.0,15010.0,0.0,25.0,1.0,5.0,18665.92816,44545.74338,6599.506469,1000.0,1280.88,4.50400007,5.0,0.0,2024.0,5.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117469440.0,26.0,49.0,52131.2,1.0,1.0,85038.0,0.0,50.0,1.0,4.0,32804.87861,14131.74415,4469.106793,1000.0,1235.14,4.315121737,5.0,0.0,2024.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
117490176.0,46.0,84.0,61260.8,1.0,1.0,85079.0,0.0,100.0,1.0,7.0,42405.91704,16296.421,3080.102569,1000.0,1347.04,3.922713592,4.0,0.0,2024.0,12.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117884160.0,26.0,72.0,111603.2,1.0,0.0,50003.0,0.0,96.0,1.0,5.0,34630.18696,34272.13486,837.5776957,1000.0,766.19,4.811427736,5.0,0.0,2023.0,12.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119045376.0,46.0,81.0,91244.8,1.0,0.0,15042.0,1.0,99.0,1.0,3.0,19455.76181,15948.39262,3952.292241,1000.0,1235.14,3.66094479,9.0,1.0,2024.0,1.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
119377152.0,25.0,80.0,91539.2,1.0,1.0,80033.0,0.0,26.0,1.0,1.0,15603.17228,26338.19024,8898.196037,2000.0,1356.92,3.610713568,2.0,0.0,2024.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119418624.0,23.0,81.0,100164.8,1.0,0.0,50025.0,1.0,50.0,1.0,2.0,19411.11694,18630.19485,5963.199554,1000.0,1060.74,4.110849717,8.0,0.0,2023.0,5.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119978496.0,72.0,74.0,68428.8,0.0,0.0,50021.0,0.0,99.0,0.0,6.0,18306.91636,68881.18697,6351.508597,1000.0,1722.5,4.102466373,5.0,0.0,2024.0,4.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
120351744.0,25.0,70.0,51508.8,1.0,1.0,15001.0,2.0,4.0,1.0,2.0,26775.32657,9067.867048,9177.35316,1000.0,1347.04,3.847296989,4.0,0.0,2024.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120372480.0,29.0,37.0,53896.0,0.0,0.0,20102.0,0.0,88.0,0.0,2.0,33394.02599,24133.35501,4266.497069,1000.0,1310.8,4.350985901,3.0,0.0,2024.0,11.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120973824.0,24.0,59.0,50854.4,1.0,1.0,20151.0,2.0,94.0,1.0,5.0,16486.0413,43359.06539,3855.338076,500.0,1093.83,4.487642638,2.0,0.0,2024.0,6.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
121139712.0,28.0,81.0,53286.4,1.0,1.0,80045.0,3.0,50.0,1.0,4.0,29605.23656,28232.72145,6042.264549,1000.0,1361.45,4.045228549,6.0,0.0,2024.0,12.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
121284864.0,28.0,53.0,53308.8,0.0,1.0,50046.0,0.0,63.0,1.0,8.0,7917.075644,39598.39544,9617.663824,2000.0,1188.51,4.047531463,3.0,0.0,2023.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
121430016.0,27.0,91.0,52747.2,1.0,1.0,50054.0,0.0,89.0,1.0,6.0,14043.096,7513.359449,5963.258988,1000.0,1722.5,4.005716402,3.0,1.0,2023.0,5.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
121450752.0,28.0,45.0,53310.4,1.0,1.0,85043.0,1.0,63.0,1.0,3.0,3798.181007,20081.51813,8164.863972,500.0,944.03,4.060739225,6.0,0.0,2023.0,11.0,29.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
121886208.0,24.0,78.0,50843.2,0.0,1.0,85066.0,1.0,60.0,1.0,6.0,9238.013332,26506.61362,8235.357699,1000.0,1436.79,3.751051059,2.0,1.0,2024.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
122052096.0,27.0,51.0,107304.0,1.0,0.0,20120.0,0.0,25.0,1.0,7.0,50377.05792,5548.433624,1775.878798,2000.0,1356.92,4.401829993,4.0,0.0,2024.0,1.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
122611968.0,47.0,42.0,61620.8,1.0,0.0,85014.0,0.0,87.0,1.0,7.0,30398.24249,53952.51946,5074.728439,1000.0,840.95,4.916601817,3.0,1.0,2024.0,3.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
123296256.0,28.0,95.0,53328.0,0.0,1.0,50009.0,0.0,3.0,0.0,1.0,56532.13026,6478.605823,5609.563146,1000.0,1347.04,4.468948141,5.0,0.0,2023.0,3.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
123793920.0,21.0,70.0,107304.0,0.0,1.0,15021.0,0.0,93.0,1.0,2.0,12952.10481,30698.54441,5437.83187,1000.0,1331.94,4.202836733,3.0,0.0,2024.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
124084224.0,40.0,83.0,59011.2,0.0,1.0,85033.0,0.0,82.0,0.0,7.0,4141.95677,40393.23696,3629.789882,500.0,1672.88,4.108862937,7.0,0.0,2024.0,11.0,17.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
124104960.0,29.0,91.0,53864.0,1.0,0.0,50021.0,0.0,41.0,0.0,4.0,6998.866866,30081.70591,3928.012702,1000.0,1248.05,3.696215332,5.0,0.0,2024.0,11.0,23.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124789248.0,20.0,80.0,107304.0,1.0,1.0,20105.0,1.0,60.0,1.0,9.0,4388.145883,56128.51867,4183.912672,1000.0,1060.74,4.532873311,2.0,0.0,2024.0,10.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124851456.0,28.0,87.0,100164.8,1.0,0.0,80101.0,0.0,13.0,1.0,6.0,32601.52494,15217.15433,7029.320071,500.0,951.56,4.746633414,3.0,0.0,2023.0,9.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
125349120.0,26.0,73.0,107304.0,1.0,0.0,15005.0,0.0,50.0,1.0,6.0,11739.05541,5654.390738,6944.672501,1000.0,1722.5,4.687753018,5.0,0.0,2023.0,7.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
125556480.0,40.0,90.0,59036.8,1.0,1.0,85038.0,0.0,19.0,0.0,2.0,9786.991642,11034.00361,4399.5793,1000.0,1248.05,3.837776872,5.0,1.0,2024.0,3.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
126240768.0,29.0,92.0,53867.2,1.0,1.0,20112.0,2.0,0.0,0.0,5.0,30038.75893,17815.08184,2247.86045,1000.0,1200.09,3.993913414,2.0,0.0,2023.0,4.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
126676224.0,38.0,79.0,58203.2,0.0,0.0,15054.0,0.0,0.0,0.0,5.0,21049.28037,9533.770075,5291.990221,500.0,944.03,4.300611147,4.0,0.0,2024.0,3.0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
126987264.0,38.0,84.0,107304.0,1.0,0.0,50007.0,1.0,77.0,1.0,5.0,23386.86165,17198.24935,3037.444893,1000.0,1248.05,4.335735317,2.0,0.0,2024.0,9.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127173888.0,28.0,92.0,107304.0,0.0,0.0,15032.0,1.0,9.0,1.0,2.0,14315.94254,41006.74202,4908.152033,500.0,722.66,3.885239005,3.0,0.0,2023.0,9.0,23.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
127775232.0,26.0,80.0,62144.0,1.0,0.0,85074.0,0.0,5.0,0.0,7.0,20056.9694,6785.220405,6392.342741,1000.0,1200.09,4.131789837,7.0,0.0,2024.0,11.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127941120.0,31.0,65.0,54921.6,0.0,0.0,80025.0,0.0,78.0,1.0,5.0,12196.50912,18375.33677,3544.337721,2000.0,1188.51,3.832430869,3.0,0.0,2023.0,9.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
128065536.0,23.0,82.0,50150.4,1.0,1.0,15053.0,1.0,79.0,1.0,5.0,13949.3107,27699.83999,7963.590908,1000.0,840.95,4.193710833,3.0,0.0,2023.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128127744.0,24.0,73.0,50848.0,1.0,0.0,20103.0,1.0,0.0,0.0,4.0,24556.03165,10323.68509,3217.357475,1000.0,1503.21,4.072862768,9.0,1.0,2023.0,1.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
128210688.0,22.0,93.0,49464.0,1.0,0.0,80018.0,0.0,96.0,0.0,1.0,22631.96818,9934.652513,2950.089762,2000.0,1453.61,5.097857668,5.0,1.0,2023.0,1.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
128252160.0,34.0,85.0,56427.2,1.0,0.0,15057.0,0.0,63.0,1.0,5.0,15981.28995,39445.66908,3208.351007,500.0,1672.88,3.702112268,3.0,1.0,2023.0,12.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128915712.0,31.0,92.0,54929.6,1.0,1.0,80022.0,1.0,96.0,0.0,4.0,29104.03353,26804.14796,2654.009407,1000.0,1200.09,3.503779967,4.0,0.0,2023.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
129288960.0,56.0,75.0,64400.0,1.0,1.0,15057.0,0.0,50.0,0.0,4.0,22480.48918,34784.16644,7237.892655,1000.0,1503.21,3.979827421,6.0,0.0,2023.0,2.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129309696.0,25.0,74.0,51492.8,1.0,0.0,85022.0,2.0,78.0,1.0,3.0,47303.27436,46905.95538,7052.118666,1000.0,1722.5,4.213580026,2.0,0.0,2023.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129911040.0,21.0,68.0,48712.0,1.0,0.0,80025.0,0.0,100.0,0.0,7.0,11577.0456,25866.97145,3179.847138,1000.0,1347.04,3.946699643,5.0,0.0,2024.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
130305024.0,31.0,85.0,54929.6,1.0,0.0,20129.0,1.0,1.0,1.0,2.0,18076.4754,7986.172903,4277.357802,1000.0,1331.94,3.374024205,7.0,0.0,2024.0,7.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130740480.0,26.0,77.0,52124.8,1.0,0.0,50002.0,1.0,31.0,1.0,3.0,14966.28826,32287.1677,6903.0423,500.0,944.03,3.633992669,1.0,0.0,2023.0,4.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
131300352.0,25.0,87.0,51491.2,1.0,1.0,80006.0,0.0,88.0,0.0,7.0,21701.37549,49487.0492,4668.445858,1000.0,1235.14,3.690919922,3.0,0.0,2023.0,11.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
131694336.0,22.0,71.0,49456.0,1.0,1.0,15025.0,0.0,3.0,0.0,4.0,15889.34633,19965.36503,2810.35842,1000.0,1060.74,4.373968303,11.0,1.0,2024.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
132337152.0,46.0,71.0,61270.4,1.0,0.0,15025.0,0.0,59.0,0.0,6.0,9038.18884,15632.48014,5679.816406,500.0,944.03,4.687628657,4.0,0.0,2023.0,1.0,28.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
133726464.0,32.0,90.0,55451.2,1.0,1.0,15035.0,0.0,99.0,0.0,4.0,13198.12196,17327.5104,10279.71763,1000.0,1331.94,4.519797117,3.0,1.0,2023.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
134161920.0,24.0,65.0,50856.0,1.0,1.0,15021.0,0.0,98.0,0.0,8.0,26720.53642,18483.97088,3865.704438,500.0,944.03,3.174397313,4.0,0.0,2023.0,4.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
134908416.0,44.0,67.0,60553.6,1.0,1.0,50040.0,1.0,6.0,1.0,6.0,57004.51188,28127.05168,5297.669573,1000.0,1331.94,2.959107059,2.0,0.0,2024.0,9.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
135468288.0,25.0,71.0,51480.0,1.0,1.0,80007.0,0.0,80.0,0.0,3.0,19169.93943,24044.59216,2681.998482,1000.0,1235.14,3.606386442,5.0,0.0,2024.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
135634176.0,21.0,85.0,48705.6,1.0,1.0,80016.0,0.0,100.0,1.0,8.0,41832.72642,33653.75714,5659.793329,1000.0,1310.8,4.707050973,3.0,1.0,2023.0,6.0,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
136194048.0,28.0,75.0,53329.6,1.0,0.0,80016.0,0.0,2.0,1.0,8.0,32116.86152,11740.76667,6939.772648,500.0,1533.71,3.788072234,6.0,0.0,2023.0,10.0,21.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
136795392.0,29.0,85.0,53868.8,0.0,1.0,85061.0,1.0,35.0,0.0,5.0,29203.86174,34196.31244,9404.184174,1000.0,1722.5,4.390896832,2.0,0.0,2023.0,2.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
137085696.0,28.0,90.0,53299.2,0.0,1.0,50011.0,0.0,58.0,0.0,3.0,11127.65871,19563.31426,4021.175988,1000.0,1280.88,3.047978352,4.0,1.0,2023.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
